,Order ID,Order Date,Shipping Date,Ship Mode,Quantity,Purchasing Price,Planned Sales Price,Discount,Product ID,Customer ID,Product Category,Sub-Category,Product Name,Customer Name,Client Segment,State,Postal Code,Region,Country
480,CA-2017-136539,2017-12-28,2018-01-01,Standard Class,2,39.426399999999994,78.85279999999999,0.08,10004709,14665,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Greg Hansen,Consumer,Texas,78664,Central,USA
481,CA-2017-119305,2017-11-30,2017-12-04,Standard Class,5,112.97,173.79999999999998,0.08,10000604,20275,Office Supplies,Storage,Home/Office Personal File Carts,Scott Williamson,Consumer,Mississippi,39212,South,USA
482,CA-2017-102414,2017-05-15,2017-05-18,Second Class,1,17.755200000000002,29.592000000000002,0.09,10002923,15970,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",Joseph Airdo,Consumer,Arizona,85023,West,USA
483,CA-2017-102414,2017-05-15,2017-05-18,Second Class,2,3.3264000000000005,4.752000000000001,0.04,10004465,15970,Office Supplies,Binders,Avery Durable Slant Ring Binders,Joseph Airdo,Consumer,Arizona,85023,West,USA
484,CA-2017-102414,2017-05-15,2017-05-18,Second Class,3,10.886400000000002,15.552000000000003,0.08,10002333,15970,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",Joseph Airdo,Consumer,Arizona,85023,West,USA
485,CA-2017-152142,2017-11-14,2017-11-19,Standard Class,2,192.9408,321.568,0.07,10002965,16990,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Lindsay Williams,Corporate,California,94110,West,USA
486,CA-2017-135279,2017-04-09,2017-04-11,First Class,2,4.91,9.82,0.06,10004055,11800,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,Bryan Spruell,Home Office,New York,10011,East,USA
487,CA-2017-135279,2017-04-09,2017-04-11,First Class,3,23.3805,35.97,0.05,10004344,11800,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,Bryan Spruell,Home Office,New York,10011,East,USA
488,CA-2017-135279,2017-04-09,2017-04-11,First Class,2,7.776,12.96,0.05,10004621,11800,Office Supplies,Paper,Xerox 212,Bryan Spruell,Home Office,New York,10011,East,USA
489,CA-2017-135279,2017-04-09,2017-04-11,First Class,4,134.11999999999998,191.6,0.04,10001281,11800,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,Bryan Spruell,Home Office,New York,10011,East,USA
490,CA-2017-135279,2017-04-09,2017-04-11,First Class,3,6.048,8.64,0.05,10001613,11800,Office Supplies,Labels,Avery File Folder Labels,Bryan Spruell,Home Office,New York,10011,East,USA
491,CA-2017-135279,2017-04-09,2017-04-11,First Class,3,326.17650000000003,501.81000000000006,0.08,10001097,11800,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Bryan Spruell,Home Office,New York,10011,East,USA
492,US-2017-103247,2017-10-05,2017-10-08,Second Class,7,80.46499999999999,160.92999999999998,0.05,10003555,19195,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,Phillina Ober,Home Office,Illinois,60540,Central,USA
493,US-2017-103247,2017-10-05,2017-10-08,Second Class,3,49.2648,75.792,0.0,10004492,19195,Office Supplies,Binders,Tuf-Vin Binders,Phillina Ober,Home Office,Illinois,60540,Central,USA
494,US-2017-100209,2017-07-09,2017-07-15,Standard Class,2,0.6480000000000001,1.0800000000000003,0.02,10002012,20995,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,Tamara Dahlen,Consumer,Massachusetts,1852,East,USA
495,CA-2017-159366,2017-01-07,2017-01-10,First Class,2,2141.9874,3059.982,0.03,10000822,11110,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,Bart Watters,Corporate,Wisconsin,53209,Central,USA
496,CA-2017-100314,2017-09-29,2017-10-05,Standard Class,2,3.9840000000000004,7.968000000000001,0.05,10001569,10630,Office Supplies,Paper,Xerox 232,Ann Steele,Home Office,Texas,77506,Central,USA
497,CA-2017-100314,2017-09-29,2017-10-05,Standard Class,4,18.1792,27.968000000000004,0.05,10000461,10630,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Ann Steele,Home Office,Texas,77506,Central,USA
498,CA-2017-100314,2017-09-29,2017-10-05,Standard Class,3,201.90599999999998,336.51,0.05,10003066,10630,Technology,Machines,Wasp CCD Handheld Bar Code Reader,Ann Steele,Home Office,Texas,77506,Central,USA
499,CA-2017-167899,2017-05-21,2017-05-26,Standard Class,5,364.035,520.0500000000001,0.05,10004071,15805,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",John Grady,Corporate,New York,10024,East,USA
500,CA-2017-167899,2017-05-21,2017-05-26,Standard Class,3,11.6805,17.97,0.07,10001988,15805,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,John Grady,Corporate,New York,10024,East,USA
501,US-2017-106705,2017-12-26,2018-01-01,Standard Class,5,31.325,44.75,0.05,10001509,18850,Office Supplies,Envelopes,Poly String Tie Envelopes,Patrick O'Brill,Consumer,Pennsylvania,19143,East,USA
502,CA-2017-135034,2017-08-01,2017-08-03,First Class,2,62.38960000000001,95.98400000000001,0.06,10003931,10735,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,Annie Thurman,Consumer,Washington,98115,West,USA
503,CA-2017-118437,2017-06-17,2017-06-21,Second Class,3,85.3875,155.25,0.06,10004848,19165,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Philip Fox,Consumer,Illinois,61701,Central,USA
504,CA-2017-118437,2017-06-17,2017-06-21,Second Class,1,8.418,14.03,0.05,10003722,19165,Office Supplies,Storage,Project Tote Personal File,Philip Fox,Consumer,Illinois,61701,Central,USA
505,CA-2016-152156,2016-11-08,2016-11-11,Second Class,2,157.176,261.96,0.0,10001798,12520,Furniture,Bookcases,Bush Somerset Collection Bookcase,Claire Gute,Consumer,Kentucky,42420,South,USA
506,CA-2016-152156,2016-11-08,2016-11-11,Second Class,3,402.567,731.9399999999999,0.1,10000454,12520,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Claire Gute,Consumer,Kentucky,42420,South,USA
507,CA-2016-138688,2016-06-12,2016-06-16,Second Class,2,8.771999999999998,14.62,0.05,10000240,13045,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Darrin Van Huff,Corporate,Kentucky,90036,West,USA
508,CA-2016-161389,2016-12-05,2016-12-10,Standard Class,3,203.98800000000003,407.97600000000006,0.06,10003656,15070,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,,,,,,
509,CA-2016-137330,2016-12-09,2016-12-13,Standard Class,7,10.703,19.459999999999997,0.06,10000246,16585,Office Supplies,Art,Newell 318,,,,,,
510,CA-2016-137330,2016-12-09,2016-12-13,Standard Class,7,36.20399999999999,60.339999999999996,0.15,10001492,16585,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",,,,,,
511,CA-2016-121755,2016-01-16,2016-01-20,Second Class,2,7.571200000000001,11.648000000000001,0.06,10001634,13945,Office Supplies,Binders,Wilson Jones Active Use Binders,Eric Hoffmann,Consumer,California,90049,West,USA
512,CA-2016-121755,2016-01-16,2016-01-20,Second Class,3,54.342000000000006,90.57000000000001,0.0,10003027,13945,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,Eric Hoffmann,Consumer,California,90049,West,USA
513,CA-2016-117590,2016-12-08,2016-12-10,First Class,7,713.4036000000002,1097.5440000000003,0.25,10004977,14485,Technology,Phones,GE 30524EE4,Gene Hale,Corporate,Texas,75080,Central,USA
514,CA-2016-117590,2016-12-08,2016-12-10,First Class,5,114.55199999999999,190.92,0.0,10003664,14485,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Gene Hale,Corporate,Texas,75080,Central,USA
515,CA-2016-101343,2016-07-17,2016-07-22,Standard Class,2,46.727999999999994,77.88,0.0,10003479,19885,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",Ruben Ausman,Corporate,California,90049,West,USA
516,CA-2016-118255,2016-03-11,2016-03-13,First Class,2,22.99,45.98,0.0,10000171,18715,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Odella Nelson,Corporate,Minnesota,55122,Central,USA
517,CA-2016-118255,2016-03-11,2016-03-13,First Class,2,11.349,17.46,0.0,10003291,18715,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,Odella Nelson,Corporate,Minnesota,55122,Central,USA
518,CA-2016-169194,2016-06-20,2016-06-25,Standard Class,3,31.499999999999996,45.0,0.0,10002167,16900,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Lena Hernandez,Consumer,Delaware,19901,East,USA
519,CA-2016-169194,2016-06-20,2016-06-25,Standard Class,2,15.26,21.8,0.0,10003988,16900,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Lena Hernandez,Consumer,Delaware,19901,East,USA
520,CA-2016-105816,2016-12-11,2016-12-17,Standard Class,7,7.630000000000001,15.260000000000002,0.0,10000304,15265,Office Supplies,Fasteners,Advantus Push Pins,Janet Molinari,Corporate,New York,10024,East,USA
521,CA-2016-105816,2016-12-11,2016-12-17,Standard Class,5,514.975,1029.95,0.0,10002447,15265,Technology,Phones,AT&T CL83451 4-Handset Telephone,Janet Molinari,Corporate,New York,10024,East,USA
522,CA-2016-111682,2016-06-17,2016-06-18,First Class,6,135.564,208.56,0.0,10000604,21055,Office Supplies,Storage,Home/Office Personal File Carts,Ted Butterfield,Consumer,New York,12180,East,USA
523,CA-2016-111682,2016-06-17,2016-06-18,First Class,5,19.44,32.400000000000006,0.0,10001569,21055,Office Supplies,Paper,Xerox 232,Ted Butterfield,Consumer,New York,12180,East,USA
524,CA-2016-111682,2016-06-17,2016-06-18,First Class,5,223.58700000000002,319.41,0.0,10003968,21055,Furniture,Chairs,Novimex Turbo Task Chair,Ted Butterfield,Consumer,New York,12180,East,USA
525,CA-2016-111682,2016-06-17,2016-06-18,First Class,2,10.192,14.56,0.0,10000587,21055,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",Ted Butterfield,Consumer,New York,12180,East,USA
526,CA-2016-111682,2016-06-17,2016-06-18,First Class,2,19.5,30.0,0.0,10002167,21055,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Ted Butterfield,Consumer,New York,12180,East,USA
527,CA-2016-111682,2016-06-17,2016-06-18,First Class,4,29.088,48.480000000000004,0.0,10001460,21055,Office Supplies,Binders,Plastic Binding Combs,Ted Butterfield,Consumer,New York,12180,East,USA
528,CA-2016-111682,2016-06-17,2016-06-18,First Class,1,0.924,1.68,0.0,10001868,21055,Office Supplies,Art,Prang Dustless Chalk Sticks,Ted Butterfield,Consumer,New York,12180,East,USA
529,CA-2016-119823,2016-06-04,2016-06-06,First Class,2,49.321999999999996,75.88,0.0,10000482,16270,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Karen Daniels,Consumer,Virginia,22153,South,USA
530,CA-2016-106075,2016-09-18,2016-09-23,Standard Class,1,2.7695999999999996,4.616,0.0,10004654,14980,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,Henry MacAllister,Consumer,New York,10009,East,USA
531,CA-2016-127208,2016-06-12,2016-06-15,First Class,1,135.304,208.16,0.0,10002118,20770,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Stewart Carmichael,Corporate,Alabama,35601,South,USA
532,CA-2016-127208,2016-06-12,2016-06-15,First Class,3,10.044,16.740000000000002,0.0,10002309,20770,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,Stewart Carmichael,Corporate,Alabama,35601,South,USA
533,CA-2016-159695,2016-04-05,2016-04-10,Second Class,7,110.8576,158.36800000000002,0.0,10003442,14455,Office Supplies,Storage,Eldon Portable Mobile Manager,Gary Mitchum,Home Office,Texas,77095,Central,USA
534,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,3,13.065000000000001,20.1,0.0,10004930,15685,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,Jim Sink,Corporate,California,90036,West,USA
535,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,2,44.1504,73.584,0.0,10004093,15685,Technology,Phones,Panasonic Kx-TS550,Jim Sink,Corporate,California,90036,West,USA
536,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,1,3.5640000000000005,6.48,0.0,10000304,15685,Office Supplies,Fasteners,Advantus Push Pins,Jim Sink,Corporate,California,90036,West,USA
537,CA-2016-149223,2016-09-06,2016-09-11,Standard Class,6,54.51599999999999,77.88,0.0,10000358,13855,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,Elpida Rittenbach,Corporate,Minnesota,55106,Central,USA
538,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,7,42.0056,64.624,0.0,10003256,19465,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,Rick Bensley,Home Office,Illinois,60610,Central,USA
539,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,3,57.58560000000001,95.97600000000001,0.0,10001767,19465,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Rick Bensley,Home Office,Illinois,60610,Central,USA
540,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,3,0.9833999999999998,1.7879999999999996,0.0,10002609,19465,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,Rick Bensley,Home Office,Illinois,60610,Central,USA
541,CA-2016-129903,2016-12-01,2016-12-04,Second Class,4,14.352,23.92,0.0,10004040,14470,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Gary Zandusky,Consumer,Minnesota,55901,Central,USA
542,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,2,41.778,75.96,0.0,10000380,12565,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Clay Ludtke,Consumer,Iowa,50322,Central,USA
543,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,6,16.344,27.240000000000002,0.0,10003981,12565,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",Clay Ludtke,Consumer,Iowa,50322,Central,USA
544,CA-2016-103730,2016-06-12,2016-06-15,First Class,3,30.576,47.04,0.0,10002157,20725,Furniture,Furnishings,Artistic Insta-Plaque,Steven Cartwright,Consumer,Delaware,19805,East,USA
545,CA-2016-103730,2016-06-12,2016-06-15,First Class,4,18.503999999999998,30.84,0.0,10003910,20725,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,Steven Cartwright,Consumer,Delaware,19805,East,USA
546,CA-2016-103730,2016-06-12,2016-06-15,First Class,6,124.60800000000002,226.56,0.0,10000777,20725,Office Supplies,Storage,"Companion Letter/Legal File, Black",Steven Cartwright,Consumer,Delaware,19805,East,USA
547,CA-2016-103730,2016-06-12,2016-06-15,First Class,9,69.012,115.02,0.0,10002500,20725,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,Steven Cartwright,Consumer,Delaware,19805,East,USA
548,CA-2016-103730,2016-06-12,2016-06-15,First Class,7,34.02,68.04,0.0,10003875,20725,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Steven Cartwright,Consumer,Delaware,19805,East,USA
549,US-2016-125969,2016-11-06,2016-11-10,Second Class,2,56.9968,81.424,0.0,10001146,16975,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",Lindsay Shagiari,Home Office,California,90004,West,USA
550,US-2016-125969,2016-11-06,2016-11-10,Second Class,3,155.064,238.56,0.0,10003773,16975,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Lindsay Shagiari,Home Office,California,90004,West,USA
551,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,3,10.02,20.04,0.0,10001804,16885,Office Supplies,Paper,Xerox 195,Lena Creighton,Consumer,California,95661,West,USA
552,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,1,17.72,35.44,0.0,10001736,16885,Office Supplies,Paper,Xerox 1880,Lena Creighton,Consumer,California,95661,West,USA
553,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,4,7.4879999999999995,11.52,0.0,10001149,16885,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",Lena Creighton,Consumer,California,95661,West,USA
554,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,2,2.4119999999999995,4.02,0.0,10002988,16885,Office Supplies,Fasteners,Ideal Clamps,Lena Creighton,Consumer,California,95661,West,USA
555,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,3,53.3232,76.176,0.0,10004781,16885,Office Supplies,Binders,GBC Wire Binding Strips,Lena Creighton,Consumer,California,95661,West,USA
556,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,6,46.11599999999999,65.88,0.0,10001218,16885,Office Supplies,Supplies,Fiskars Softgrip Scissors,Lena Creighton,Consumer,California,95661,West,USA
557,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,14,28.028000000000002,43.120000000000005,0.0,10001706,16885,Furniture,Furnishings,Longer-Life Soft White Bulbs,Lena Creighton,Consumer,California,95661,West,USA
558,CA-2016-110366,2016-09-05,2016-09-07,Second Class,2,49.68000000000001,82.80000000000001,0.0,10004848,15895,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Jonathan Doherty,Corporate,Pennsylvania,19140,East,USA
559,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,11,269.115,384.45000000000005,0.0,10000215,16165,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,Justin Ellison,Corporate,Wisconsin,53132,Central,USA
560,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,3,104.979,149.97,0.0,10001448,16165,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,Justin Ellison,Corporate,Wisconsin,53132,Central,USA
561,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,8,1268.696,1951.84,0.07,10000454,16165,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Justin Ellison,Corporate,Wisconsin,53132,Central,USA
562,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,5,102.93,171.55,0.08,10002735,16165,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,Justin Ellison,Corporate,Wisconsin,53132,Central,USA
563,CA-2016-158834,2016-03-13,2016-03-16,First Class,5,86.856,157.92,0.09,10000326,21025,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Tamara Willingham,Home Office,Arizona,85254,West,USA
564,CA-2016-158834,2016-03-13,2016-03-16,First Class,2,121.9104,203.184,0.04,10001254,21025,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,Tamara Willingham,Home Office,Arizona,85254,West,USA
565,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,2,10.233999999999998,14.62,0.06,10002475,18670,Office Supplies,Labels,Avery 519,Nora Paige,Consumer,Oklahoma,73034,Central,USA
566,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,7,614.2045,944.9300000000001,0.07,10004536,18670,Technology,Phones,Avaya 5420 Digital phone,Nora Paige,Consumer,Oklahoma,73034,Central,USA
567,CA-2016-162733,2016-05-11,2016-05-12,First Class,1,3.588,5.98,0.1,10002751,21070,Office Supplies,Paper,Xerox 1920,Ted Trevino,Consumer,California,90045,West,USA
568,CA-2016-154508,2016-11-16,2016-11-20,Standard Class,5,17.04,28.4,0.15,10001990,19900,Office Supplies,Envelopes,Staple envelope,Ruben Dartt,Consumer,New Mexico,88220,West,USA
569,CA-2016-113817,2016-11-07,2016-11-11,Standard Class,2,13.840000000000002,27.680000000000003,0.13,10004002,17740,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,Max Jones,Consumer,Washington,98115,West,USA
570,CA-2016-105018,2016-11-28,2016-12-02,Standard Class,2,4.654,7.16,0.1,10001890,19990,Office Supplies,Binders,Avery Poly Binder Pockets,Sally Knutson,Consumer,Connecticut,6824,East,USA
571,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,3,26.056800000000003,37.224000000000004,0.1,10001328,10360,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",Alice McCarthy,Corporate,Texas,75051,Central,USA
572,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,3,14.0112,20.016000000000002,0.07,10001950,10360,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,Alice McCarthy,Corporate,Texas,75051,Central,USA
573,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,6,65.142,93.06,0.05,10001328,15910,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",Jonathan Howell,Consumer,California,90032,West,USA
574,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,3,211.66319999999996,302.376,0.05,10002563,15910,Technology,Phones,Adtran 1202752G1,Jonathan Howell,Consumer,California,90032,West,USA
575,CA-2016-157749,2016-06-04,2016-06-09,Second Class,5,18.144000000000002,25.920000000000005,0.06,10003349,16645,Office Supplies,Paper,Xerox 1957,Ken Lonsdale,Consumer,Illinois,60610,Central,USA
576,CA-2016-157749,2016-06-04,2016-06-09,Second Class,5,293.776,419.68000000000006,0.06,10000576,16645,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Ken Lonsdale,Consumer,Illinois,60610,Central,USA
577,CA-2016-157749,2016-06-04,2016-06-09,Second Class,3,7.597200000000001,11.688,0.06,10004351,16645,Furniture,Furnishings,Staple-based wall hangings,Ken Lonsdale,Consumer,Illinois,60610,Central,USA
578,CA-2016-157749,2016-06-04,2016-06-09,Second Class,2,19.190399999999997,31.983999999999998,0.08,10000011,16645,Technology,Phones,PureGear Roll-On Screen Protector,Ken Lonsdale,Consumer,Illinois,60610,Central,USA
579,CA-2016-157749,2016-06-04,2016-06-09,Second Class,5,97.47375000000001,177.225,0.08,10002607,16645,Furniture,Tables,KI Conference Tables,Ken Lonsdale,Consumer,Illinois,60610,Central,USA
580,CA-2016-157749,2016-06-04,2016-06-09,Second Class,3,2.4264,4.0440000000000005,0.09,10002505,16645,Furniture,Furnishings,Eldon 100 Class Desk Accessories,Ken Lonsdale,Consumer,Illinois,60610,Central,USA
581,CA-2016-157749,2016-06-04,2016-06-09,Second Class,2,3.704,7.408,0.04,10004685,16645,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Ken Lonsdale,Consumer,Illinois,60610,Central,USA
582,CA-2016-154739,2016-12-10,2016-12-15,Second Class,2,209.01919999999998,321.568,0.06,10002965,17155,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Logan Haushalter,Consumer,California,94109,West,USA
583,CA-2016-145625,2016-09-11,2016-09-17,Standard Class,1,4.566,7.61,0.06,10004569,16540,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Kelly Collister,Consumer,California,92037,West,USA
584,CA-2016-145625,2016-09-11,2016-09-17,Standard Class,13,1841.0535,3347.37,0.05,10003832,16540,Technology,Accessories,Logitech P710e Mobile Speakerphone,Kelly Collister,Consumer,California,92037,West,USA
585,CA-2016-146941,2016-12-10,2016-12-13,First Class,6,48.348,80.58,0.05,10001228,13315,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",Delfina Latchford,Consumer,New York,10024,East,USA
586,CA-2016-146941,2016-12-10,2016-12-13,First Class,4,180.96,361.92,0.04,10003296,13315,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Delfina Latchford,Consumer,New York,10024,East,USA
587,CA-2016-125318,2016-06-06,2016-06-13,Standard Class,4,164.112,328.224,0.03,10001433,19825,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,Roy Collins,Consumer,Illinois,60610,Central,USA
588,CA-2016-111010,2016-01-22,2016-01-28,Standard Class,6,5.292,7.5600000000000005,0.05,10003472,18895,Office Supplies,Fasteners,Bagged Rubber Bands,Paul Gonzalez,Consumer,Minnesota,55901,Central,USA
589,CA-2016-112697,2016-12-18,2016-12-20,Second Class,7,152.4348,254.05800000000002,0.06,10000778,10195,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,Alan Haines,Corporate,Florida,33319,South,USA
590,CA-2016-112697,2016-12-18,2016-12-20,Second Class,2,136.1696,194.52800000000002,0.06,10002684,10195,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Alan Haines,Corporate,Florida,33319,South,USA
591,CA-2016-112697,2016-12-18,2016-12-20,Second Class,5,673.0360000000001,961.4800000000001,0.08,10000646,10195,Office Supplies,Supplies,Premier Automatic Letter Opener,Alan Haines,Corporate,Florida,33319,South,USA
592,CA-2016-110772,2016-11-20,2016-11-24,Second Class,7,12.4124,19.096,0.08,10002983,18565,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,Nick Zandusky,Home Office,Ohio,43229,East,USA
593,CA-2016-110772,2016-11-20,2016-11-24,Second Class,8,11.097600000000002,18.496000000000002,0.09,10004689,18565,Office Supplies,Labels,Avery 512,Nick Zandusky,Home Office,Ohio,43229,East,USA
594,CA-2016-110772,2016-11-20,2016-11-24,Second Class,2,140.79120000000003,255.98400000000004,0.04,10002001,18565,Technology,Accessories,Logitech Wireless Gaming Headset G930,Nick Zandusky,Home Office,Ohio,43229,East,USA
595,CA-2016-110772,2016-11-20,2016-11-24,Second Class,3,52.181999999999995,86.97,0.08,10004709,18565,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Nick Zandusky,Home Office,Ohio,43229,East,USA
596,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,5,22.680000000000003,32.400000000000006,0.06,10002105,15895,Office Supplies,Paper,Xerox 223,Jonathan Doherty,Corporate,Pennsylvania,19140,East,USA
597,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,8,703.6120000000001,1082.48,0.05,10002756,15895,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Jonathan Doherty,Corporate,Pennsylvania,19140,East,USA
598,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,3,34.145999999999994,56.91,0.05,10004243,15895,Office Supplies,Paper,Xerox 1939,Jonathan Doherty,Corporate,Pennsylvania,19140,East,USA
599,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,4,42.68,77.6,0.04,10001861,15895,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Jonathan Doherty,Corporate,Pennsylvania,19140,East,USA
600,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,1,8.568,14.28,0.05,10002706,15895,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,Jonathan Doherty,Corporate,Pennsylvania,19140,East,USA
601,CA-2016-142902,2016-09-12,2016-09-14,Second Class,4,9.838400000000002,15.136000000000003,0.0,10001918,11185,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,Ben Peterman,Corporate,Colorado,80004,West,USA
602,CA-2016-142902,2016-09-12,2016-09-14,Second Class,2,280.06080000000003,466.76800000000003,0.02,10004086,11185,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Ben Peterman,Corporate,Colorado,80004,West,USA
